37.4
10
1	0.27	5.16
2	0.92	3.92
3	0.37	7.86
4	0.86	7.67
5	0.73	6.4
6	0.98	0.43
7	0.43	2.13
8	0.06	5.93
9	0.4	5.13
10	0.96	3.27
20
1	1	0	0	0	0	0	0	0	0	0
2	0	1	0	0	0	0	0	0	0	0
3	0	0	1	0	0	0	0	0	0	0
4	0	0	0	1	0	0	0	0	0	0
5	0	0	0	0	1	0	0	0	0	0
6	0	0	0	0	0	1	0	0	0	0
7	0	0	0	0	0	0	1	0	0	0
8	0	0	0	0	0	0	0	1	0	0
9	0	0	0	0	0	0	0	0	1	0
10	0	0	0	0	0	0	0	0	0	1
11	0	0	1	0	0	1	0	0	1	0
12	0	0	1	1	0	0	0	0	0	0
13	0	0	0	1	0	0	1	0	0	0
14	0	1	0	0	0	1	0	0	0	0
15	0	0	0	0	0	1	0	0	1	0
16	0	0	0	0	0	1	1	0	0	0
17	0	0	0	0	0	0	1	1	0	1
18	0	0	1	0	0	1	0	0	0	0
19	1	0	0	1	0	0	0	0	1	0
20	0	0	1	0	0	0	0	0	0	1
