24.8
10
1	0.34	7.56
2	0.42	6.14
3	0.73	6.96
4	0.65	2.19
5	0.97	9.94
6	0.42	6.44
7	0.58	6.46
8	0.97	8.15
9	0.76	7.2
10	0.85	4.39
20
1	1	0	0	0	0	0	0	0	0	0
2	0	1	0	0	0	0	0	0	0	0
3	0	0	1	0	0	0	0	0	0	0
4	0	0	0	1	0	0	0	0	0	0
5	0	0	0	0	1	0	0	0	0	0
6	0	0	0	0	0	1	0	0	0	0
7	0	0	0	0	0	0	1	0	0	0
8	0	0	0	0	0	0	0	1	0	0
9	0	0	0	0	0	0	0	0	1	0
10	0	0	0	0	0	0	0	0	0	1
11	0	1	0	0	1	1	0	0	0	0
12	0	0	0	1	0	0	1	0	0	0
13	0	0	0	0	0	0	0	0	1	1
14	0	0	1	0	0	1	0	1	0	0
15	0	0	0	0	1	0	0	0	1	0
16	0	0	0	0	0	1	1	0	0	0
17	1	0	0	1	0	0	0	0	0	0
18	0	1	0	1	0	0	0	0	0	0
19	1	0	0	0	0	0	0	0	1	0
20	0	1	0	0	1	0	0	0	1	0
