34.4
20
1	0.19	5.44
2	0.61	7.14
3	0.99	9.61
4	0.28	9.74
5	0.3	1.29
6	0.32	3.64
7	0.84	8.75
8	0.19	6.18
9	0.99	2.7
10	0.68	0.22
11	0.31	5.33
12	0.32	6.92
13	0.55	6.47
14	0.65	6.61
15	0.86	6.72
16	0.72	4.02
17	0.28	4.8
18	0.71	0.17
19	0.91	4.18
20	0.97	1.03
40
1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
12	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
13	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
14	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
22	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
23	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0
24	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
26	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
27	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0
28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1
29	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
30	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
31	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1
32	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0
33	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
35	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
36	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
37	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0
38	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
39	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
40	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
