15.8
10
1	0.1	7.33
2	0.7	1.8
3	0.55	7.92
4	0.47	8.58
5	0.09	2.08
6	0.38	4.74
7	0.99	6.72
8	0.82	6.76
9	0.46	1.95
10	0.12	0.76
20
1	1	0	0	0	0	0	0	0	0	0
2	0	1	0	0	0	0	0	0	0	0
3	0	0	1	0	0	0	0	0	0	0
4	0	0	0	1	0	0	0	0	0	0
5	0	0	0	0	1	0	0	0	0	0
6	0	0	0	0	0	1	0	0	0	0
7	0	0	0	0	0	0	1	0	0	0
8	0	0	0	0	0	0	0	1	0	0
9	0	0	0	0	0	0	0	0	1	0
10	0	0	0	0	0	0	0	0	0	1
11	0	0	0	0	1	0	1	0	0	0
12	0	0	0	0	0	1	0	0	0	1
13	0	0	0	0	0	0	1	1	0	0
14	0	1	1	1	1	0	0	0	0	0
15	0	1	0	0	0	0	1	0	0	0
16	1	0	0	0	0	0	0	0	1	0
17	0	0	1	0	0	0	0	0	1	0
18	0	0	1	0	1	1	0	0	0	0
19	1	0	1	0	0	0	0	0	0	0
20	0	0	0	0	0	0	1	1	1	0
