20.8
10
1	0.82	2.03
2	0.53	7.75
3	0.21	0.93
4	0.68	3.92
5	0.29	9.08
6	0.49	2.98
7	0.73	4.51
8	0.49	5.08
9	0.93	8.29
10	0.37	9.32
20
1	1	0	0	0	0	0	0	0	0	0
2	0	1	0	0	0	0	0	0	0	0
3	0	0	1	0	0	0	0	0	0	0
4	0	0	0	1	0	0	0	0	0	0
5	0	0	0	0	1	0	0	0	0	0
6	0	0	0	0	0	1	0	0	0	0
7	0	0	0	0	0	0	1	0	0	0
8	0	0	0	0	0	0	0	1	0	0
9	0	0	0	0	0	0	0	0	1	0
10	0	0	0	0	0	0	0	0	0	1
11	0	0	0	1	1	0	0	0	1	0
12	0	0	0	0	0	1	0	0	0	1
13	1	0	0	1	0	0	0	0	0	0
14	0	0	1	0	1	1	0	1	0	0
15	0	0	0	1	0	0	0	0	0	1
16	0	1	0	0	0	0	0	0	1	0
17	0	1	0	0	0	0	0	1	0	0
18	0	0	0	0	0	1	0	1	0	0
19	1	0	1	0	1	0	0	0	0	0
20	1	0	0	0	1	0	1	0	0	0
