6.9
10
1	0.09	4.12
2	0.08	6.11
3	0.1	1.2
4	0.19	9.02
5	0.13	4.13
6	0.31	9.5
7	0.86	7.12
8	0.1	7.03
9	0.68	2.19
10	0.34	7.41
20
1	1	0	0	0	0	0	0	0	0	0
2	0	1	0	0	0	0	0	0	0	0
3	0	0	1	0	0	0	0	0	0	0
4	0	0	0	1	0	0	0	0	0	0
5	0	0	0	0	1	0	0	0	0	0
6	0	0	0	0	0	1	0	0	0	0
7	0	0	0	0	0	0	1	0	0	0
8	0	0	0	0	0	0	0	1	0	0
9	0	0	0	0	0	0	0	0	1	0
10	0	0	0	0	0	0	0	0	0	1
11	1	1	1	0	0	1	1	0	0	1
12	1	0	1	0	1	1	1	0	1	0
13	0	0	0	1	1	0	1	0	0	0
14	0	1	1	1	0	1	0	1	0	0
15	1	0	1	0	0	0	1	0	1	0
16	0	1	1	0	1	0	1	0	0	0
17	0	1	0	0	1	1	0	0	0	0
18	0	0	0	1	0	0	1	1	1	0
19	0	0	0	1	1	0	0	1	0	1
20	0	0	1	1	0	0	1	0	1	0
