31.2
10
1	0.6	4.45
2	0.82	5.14
3	0.41	1.62
4	0.35	5.83
5	0.52	4.1
6	0.5	7.9
7	0.96	0.59
8	0.19	5.29
9	0.22	7.68
10	0.09	9.81
20
1	1	0	0	0	0	0	0	0	0	0
2	0	1	0	0	0	0	0	0	0	0
3	0	0	1	0	0	0	0	0	0	0
4	0	0	0	1	0	0	0	0	0	0
5	0	0	0	0	1	0	0	0	0	0
6	0	0	0	0	0	1	0	0	0	0
7	0	0	0	0	0	0	1	0	0	0
8	0	0	0	0	0	0	0	1	0	0
9	0	0	0	0	0	0	0	0	1	0
10	0	0	0	0	0	0	0	0	0	1
11	1	1	1	0	0	0	0	0	0	1
12	1	0	0	0	0	1	0	1	0	0
13	0	0	0	1	0	0	0	0	0	1
14	1	0	0	0	1	0	1	1	0	0
15	0	0	0	0	0	0	1	0	0	1
16	0	0	1	0	0	1	0	1	0	0
17	0	0	0	0	0	1	1	1	0	0
18	0	1	0	0	0	0	0	0	1	1
19	0	1	0	1	0	1	0	1	0	1
20	0	0	1	0	1	1	0	0	0	1
