18.9
20
1	0.1	9.01
2	0.11	2.42
3	0.34	0.7
4	0.08	6.59
5	0.93	3.2
6	0.35	8.75
7	0.52	9.98
8	0.33	6.46
9	0.89	8.9
10	0.34	7.01
11	0.46	2
12	0.18	2.42
13	0.84	1.24
14	0.16	0.99
15	0.58	2.14
16	0.2	1.54
17	0.4	8.44
18	0.48	9.32
19	0.14	8.25
20	0.05	0.57
40
1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
12	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
13	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
14	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
22	1	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	1	0
23	0	1	0	1	1	1	1	1	0	0	0	1	0	1	1	1	0	0	1	1
24	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0
25	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
26	0	0	0	1	0	1	0	0	0	1	0	1	1	0	1	0	1	0	0	0
27	1	1	0	0	1	1	0	0	0	1	1	1	0	1	1	0	0	0	1	0
28	0	1	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	0	1
29	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
30	1	1	1	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0
31	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0
32	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1
33	1	1	0	0	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1
34	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1
35	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	0	1	1	0	0
36	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0
37	1	0	1	0	0	0	0	1	0	0	0	1	1	1	1	0	1	1	1	1
38	1	1	1	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0
39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1
