28.7
10
1	0.47	5.96
2	0.93	6.8
3	0.96	3.9
4	0.98	0.38
5	0.7	6.64
6	0.81	6.86
7	0.44	3.23
8	0.07	0.97
9	0.4	6.96
10	0.69	6.74
20
1	1	0	0	0	0	0	0	0	0	0
2	0	1	0	0	0	0	0	0	0	0
3	0	0	1	0	0	0	0	0	0	0
4	0	0	0	1	0	0	0	0	0	0
5	0	0	0	0	1	0	0	0	0	0
6	0	0	0	0	0	1	0	0	0	0
7	0	0	0	0	0	0	1	0	0	0
8	0	0	0	0	0	0	0	1	0	0
9	0	0	0	0	0	0	0	0	1	0
10	0	0	0	0	0	0	0	0	0	1
11	0	0	0	1	0	0	0	1	0	0
12	0	0	1	0	0	0	0	0	0	1
13	0	1	0	0	0	0	1	0	0	0
14	1	0	1	0	0	0	0	0	0	0
15	1	0	0	0	1	0	0	0	0	0
16	1	0	0	1	0	0	0	0	1	0
17	0	0	1	1	0	0	0	0	1	0
18	1	0	0	1	1	0	0	0	1	1
19	0	0	0	0	0	0	0	1	1	0
20	1	0	0	0	0	1	0	0	1	0
