44.7
20
1	0.49	4.41
2	0.44	8.11
3	0.3	9.28
4	0.4	3.36
5	0.15	6.67
6	0.48	8.37
7	0.18	6.93
8	0.77	1.38
9	0.52	6.32
10	0.03	6.2
11	0.2	2.28
12	0.6	5.02
13	0.58	3.59
14	0.91	3.49
15	0.11	7.5
16	0.95	0.19
17	0.7	5.54
18	0.99	6.06
19	0.79	5.75
20	0.03	5.3
40
1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
12	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
13	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
14	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
22	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0
23	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
24	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0
26	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
27	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0
28	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0
29	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
30	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
31	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
32	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
33	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0
34	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
35	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
36	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
37	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
38	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
39	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0
40	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
