24.9
10
1	0.61	9.28
2	0.6	3.56
3	0.35	8.75
4	0.16	3.35
5	0.36	9.97
6	0.65	8.71
7	0.97	7.04
8	0.02	1.75
9	0.47	9.31
10	0.35	9.38
20
1	1	0	0	0	0	0	0	0	0	0
2	0	1	0	0	0	0	0	0	0	0
3	0	0	1	0	0	0	0	0	0	0
4	0	0	0	1	0	0	0	0	0	0
5	0	0	0	0	1	0	0	0	0	0
6	0	0	0	0	0	1	0	0	0	0
7	0	0	0	0	0	0	1	0	0	0
8	0	0	0	0	0	0	0	1	0	0
9	0	0	0	0	0	0	0	0	1	0
10	0	0	0	0	0	0	0	0	0	1
11	0	1	0	0	1	0	1	0	0	0
12	0	1	0	0	0	0	0	0	1	0
13	0	0	1	0	0	0	0	0	0	1
14	1	1	0	0	0	0	0	0	0	0
15	0	1	1	0	0	0	0	0	1	0
16	0	0	0	0	1	0	1	0	0	0
17	0	0	1	0	1	0	0	1	0	0
18	0	0	0	1	0	0	1	1	0	0
19	1	1	0	1	0	0	0	0	0	0
20	1	0	0	0	1	0	0	0	0	0
