34
20
1	0.74	1.39
2	0.8	1.38
3	0.16	4.6
4	0.79	4.97
5	0.58	9.8
6	0.45	1.31
7	0.05	0.33
8	0.4	1.27
9	0.53	1
10	0.9	8.13
11	0.54	8.79
12	0.19	5.08
13	0.26	3.71
14	0.17	9.37
15	0.55	0.86
16	0.56	1.29
17	0.99	9.23
18	0.31	5.52
19	0.12	9.21
20	0.31	4.83
40
1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
12	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
13	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
14	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0
22	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
24	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
25	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
26	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
27	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
29	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
31	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
32	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
33	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
34	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
35	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
36	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
37	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
38	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0
40	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
