11.3
10
1	0.19	0.43
2	0.23	0.62
3	0.15	2.1
4	0.98	7.91
5	0.25	3.56
6	0.74	4.68
7	0.51	8.72
8	0.71	5.89
9	0.38	1.79
10	0.83	2.91
20
1	1	0	0	0	0	0	0	0	0	0
2	0	1	0	0	0	0	0	0	0	0
3	0	0	1	0	0	0	0	0	0	0
4	0	0	0	1	0	0	0	0	0	0
5	0	0	0	0	1	0	0	0	0	0
6	0	0	0	0	0	1	0	0	0	0
7	0	0	0	0	0	0	1	0	0	0
8	0	0	0	0	0	0	0	1	0	0
9	0	0	0	0	0	0	0	0	1	0
10	0	0	0	0	0	0	0	0	0	1
11	0	0	0	0	0	0	1	0	0	1
12	0	0	1	1	0	0	0	0	0	0
13	1	0	0	0	0	0	1	1	0	0
14	0	1	0	0	0	0	1	0	0	0
15	0	0	0	1	0	0	0	1	0	0
16	0	0	0	0	1	0	0	0	0	1
17	0	0	1	0	0	0	0	0	0	1
18	0	0	0	0	0	1	0	0	0	1
19	1	0	0	0	0	0	1	0	0	0
20	0	1	0	1	0	0	0	0	0	0
