36.7
10
1	0.8	1.34
2	0.39	9.8
3	0.36	7.55
4	0.76	3.4
5	0.39	6.77
6	0.8	8.42
7	0.4	3.36
8	0.53	8.36
9	0.7	5.77
10	0.05	6.18
20
1	1	0	0	0	0	0	0	0	0	0
2	0	1	0	0	0	0	0	0	0	0
3	0	0	1	0	0	0	0	0	0	0
4	0	0	0	1	0	0	0	0	0	0
5	0	0	0	0	1	0	0	0	0	0
6	0	0	0	0	0	1	0	0	0	0
7	0	0	0	0	0	0	1	0	0	0
8	0	0	0	0	0	0	0	1	0	0
9	0	0	0	0	0	0	0	0	1	0
10	0	0	0	0	0	0	0	0	0	1
11	1	0	0	0	0	1	0	0	1	0
12	1	0	1	1	0	0	1	0	1	1
13	1	1	0	1	0	0	0	0	1	1
14	1	1	1	1	1	1	0	0	1	1
15	1	0	1	1	0	1	1	0	0	1
16	0	0	0	1	0	0	1	0	0	0
17	1	0	0	0	0	0	1	0	0	0
18	0	0	1	0	0	1	0	1	0	0
19	1	1	0	0	0	1	1	1	0	1
20	0	1	0	0	0	1	1	1	0	1
